time,stance,t_swing,tau,contact_l,contact_r,has_lifted,step_x,step_y,des_x,des_y,des_z,vx_des,vy_des,vz_des,act_x,act_y,act_z,switched
4.974000,0,0.074000,0.370000,1,0,1,-0.029496,-0.003257,-0.206371,0.040710,0.042331,-0.147973,-0.064210,0.311919,-0.211111,0.043143,0.043036,0
4.976000,0,0.076000,0.380000,1,0,1,-0.029496,-0.003257,-0.206672,0.040581,0.042932,-0.153321,-0.064567,0.289124,-0.211111,0.043143,0.043036,0
4.978000,0,0.078000,0.390000,1,0,1,-0.029496,-0.003257,-0.206984,0.040451,0.043487,-0.158398,-0.064863,0.266044,-0.212459,0.042485,0.043526,0
4.978000,0,0.080000,0.400000,1,0,1,-0.029496,-0.003257,-0.207306,0.040321,0.043996,-0.163213,-0.065102,0.242701,-0.213805,0.041827,0.043966,0
4.982000,0,0.082000,0.410000,1,0,1,-0.029496,-0.003257,-0.207637,0.040191,0.044458,-0.167770,-0.065282,0.219119,-0.216456,0.040538,0.044695,0
4.984000,0,0.084000,0.420000,1,0,1,-0.029496,-0.003257,-0.207977,0.040060,0.044872,-0.172080,-0.065411,0.195321,-0.217758,0.039913,0.044981,0
4.986000,0,0.086000,0.430000,1,0,1,-0.034430,-0.003765,-0.208329,0.039929,0.045239,-0.180612,-0.065957,0.171329,-0.217758,0.039913,0.044981,0
4.986000,0,0.088000,0.440000,1,0,1,-0.034430,-0.003765,-0.208699,0.039796,0.045558,-0.188749,-0.066439,0.147169,-0.219037,0.039308,0.045221,0
4.990000,0,0.090000,0.450000,1,0,1,-0.034430,-0.003765,-0.209084,0.039663,0.045828,-0.196523,-0.066858,0.122863,-0.221502,0.038171,0.045560,0
4.992000,0,0.092000,0.460000,1,0,1,-0.034430,-0.003765,-0.209485,0.039529,0.046049,-0.203920,-0.067214,0.098436,-0.222700,0.037640,0.045652,0
4.994000,0,0.094000,0.470000,1,0,1,-0.034430,-0.003765,-0.209899,0.039394,0.046221,-0.210900,-0.067510,0.073912,-0.222700,0.037640,0.045652,0
4.994000,0,0.096000,0.480000,1,0,1,-0.034430,-0.003765,-0.210329,0.039259,0.046345,-0.218514,-0.067848,0.049316,-0.224715,0.037048,0.045610,0
4.998000,0,0.098000,0.490000,1,0,1,-0.034430,-0.003765,-0.210772,0.039123,0.046419,-0.224752,-0.068015,0.024670,-0.226118,0.036213,0.045667,0
5.000000,0,0.100000,0.500000,1,0,1,-0.034430,-0.003765,-0.211228,0.038987,0.046443,-0.230569,-0.068122,-0.000000,-0.226118,0.036213,0.045667,0
5.002000,0,0.102000,0.510000,1,0,1,-0.034430,-0.003765,-0.211694,0.038851,0.046419,-0.236036,-0.068171,-0.024670,-0.227181,0.035799,0.045578,0
5.004000,0,0.104000,0.520000,1,0,1,-0.034430,-0.003765,-0.212173,0.038714,0.046345,-0.242245,-0.068214,-0.049316,-0.229894,0.035033,0.045234,0
5.006000,0,0.106000,0.530000,1,0,1,-0.034430,-0.003765,-0.212662,0.038578,0.046221,-0.247025,-0.068153,-0.073912,-0.230091,0.034758,0.045047,0
5.008000,0,0.108000,0.540000,1,0,1,-0.034430,-0.003765,-0.213161,0.038442,0.046049,-0.251374,-0.068032,-0.098436,-0.230091,0.034758,0.045047,0
5.010000,0,0.110000,0.550000,1,0,1,-0.035002,-0.003395,-0.213668,0.038306,0.045828,-0.256224,-0.067318,-0.122863,-0.230951,0.034482,0.044783,0
5.012000,0,0.112000,0.560000,1,0,1,-0.035002,-0.003395,-0.214185,0.038172,0.045558,-0.260845,-0.066568,-0.147169,-0.232520,0.034025,0.044134,0
5.014000,0,0.114000,0.570000,1,0,1,-0.035002,-0.003395,-0.214711,0.038040,0.045239,-0.265107,-0.065784,-0.171329,-0.233226,0.033843,0.043738,0
5.016000,0,0.116000,0.580000,1,0,1,-0.035002,-0.003395,-0.215245,0.037909,0.044872,-0.268878,-0.064963,-0.195321,-0.233226,0.033843,0.043738,0
5.018000,0,0.118000,0.590000,1,0,1,-0.035002,-0.003395,-0.215787,0.037780,0.044458,-0.272308,-0.064103,-0.219119,-0.233886,0.033692,0.043300,0
5.018000,0,0.120000,0.600000,1,0,1,-0.035002,-0.003395,-0.216335,0.037653,0.043996,-0.275401,-0.063202,-0.242701,-0.234498,0.033571,0.042819,0
5.022000,0,0.122000,0.610000,1,0,1,-0.035002,-0.003395,-0.216888,0.037527,0.043487,-0.278332,-0.062253,-0.266044,-0.235567,0.033408,0.041728,0
5.024000,0,0.124000,0.620000,1,0,1,-0.035002,-0.003395,-0.217448,0.037404,0.042932,-0.280909,-0.061264,-0.289124,-0.236017,0.033369,0.041109,0
5.026000,0,0.126000,0.630000,1,0,1,-0.035002,-0.003395,-0.218012,0.037282,0.042331,-0.282952,-0.060240,-0.311919,-0.236017,0.033369,0.041109,0
5.026000,0,0.128000,0.640000,1,0,1,-0.035002,-0.003395,-0.218579,0.037163,0.041685,-0.284660,-0.059169,-0.334406,-0.236418,0.033358,0.040447,0
5.030000,0,0.130000,0.650000,1,0,1,-0.035002,-0.003395,-0.219150,0.037046,0.040994,-0.286241,-0.058035,-0.356563,-0.237061,0.033408,0.038987,0
5.032000,0,0.132000,0.660000,1,0,1,-0.035002,-0.003395,-0.219724,0.036931,0.040259,-0.287250,-0.056869,-0.378368,-0.237061,0.033408,0.038987,0
5.034000,0,0.134000,0.670000,1,0,1,-0.035002,-0.003395,-0.220299,0.036818,0.039480,-0.287915,-0.055652,-0.399800,-0.237301,0.033471,0.038180,0
5.036000,0,0.136000,0.680000,1,0,1,-0.031865,-0.003126,-0.220867,0.036709,0.038660,-0.279599,-0.053575,-0.420837,-0.237653,0.033656,0.036444,0
5.036000,0,0.138000,0.690000,1,0,1,-0.031865,-0.003126,-0.221418,0.036604,0.037797,-0.271968,-0.051214,-0.441459,-0.237904,0.033831,0.035533,0
5.040000,0,0.140000,0.700000,1,0,1,-0.031865,-0.003126,-0.221955,0.036504,0.036894,-0.264245,-0.048896,-0.461645,-0.237904,0.033831,0.035533,0
5.042000,0,0.142000,0.710000,1,0,1,-0.031865,-0.003126,-0.222475,0.036408,0.035951,-0.256182,-0.046885,-0.481376,-0.237817,0.033905,0.034530,0
5.042000,0,0.144000,0.720000,1,0,1,-0.031865,-0.003126,-0.222979,0.036317,0.034969,-0.248329,-0.044854,-0.500632,-0.237805,0.034052,0.033517,0
5.046000,0,0.146000,0.730000,1,0,1,-0.031865,-0.003126,-0.223469,0.036229,0.033949,-0.240924,-0.042429,-0.519393,-0.237782,0.034282,0.032481,0
5.048000,0,0.148000,0.740000,1,0,1,-0.031865,-0.003126,-0.223943,0.036147,0.032892,-0.233378,-0.040430,-0.537642,-0.237553,0.034410,0.031353,0
5.048000,0,0.150000,0.750000,1,0,1,-0.031865,-0.003126,-0.224403,0.036068,0.031799,-0.226114,-0.037928,-0.555360,-0.237344,0.034690,0.030226,0
5.050000,0,0.152000,0.760000,1,0,1,-0.031865,-0.003126,-0.224848,0.035995,0.030671,-0.218894,-0.035423,-0.572531,-0.237028,0.034919,0.029032,0
5.054000,0,0.154000,0.770000,1,0,1,-0.031865,-0.003126,-0.225279,0.035926,0.029509,-0.212228,-0.033350,-0.589136,-0.236307,0.035345,0.026500,0
5.056000,0,0.156000,0.780000,1,0,1,-0.031865,-0.003126,-0.225696,0.035862,0.028314,-0.205303,-0.031325,-0.605160,-0.236307,0.035345,0.026500,0
5.058000,0,0.158000,0.790000,1,0,1,-0.031865,-0.003126,-0.226100,0.035802,0.027089,-0.198041,-0.028616,-0.620586,-0.235821,0.035654,0.025198,0
5.060000,0,0.160000,0.800000,1,0,1,-0.031865,-0.003126,-0.226490,0.035747,0.025833,-0.191673,-0.026467,-0.635400,-0.235482,0.035854,0.023840,0
5.060000,0,0.162000,0.810000,1,0,1,-0.028325,-0.003342,-0.226838,0.035694,0.024547,-0.157615,-0.025890,-0.649588,-0.235038,0.036102,0.022458,0
5.064000,0,0.164000,0.820000,1,0,1,-0.028325,-0.003342,-0.227123,0.035643,0.023235,-0.127348,-0.024800,-0.663134,-0.234071,0.036589,0.019590,0
5.066000,0,0.166000,0.830000,1,0,1,-0.028325,-0.003342,-0.227349,0.035595,0.021895,-0.099612,-0.023669,-0.676025,-0.234071,0.036589,0.019590,0
5.068000,0,0.168000,0.840000,1,0,1,-0.028325,-0.003342,-0.227524,0.035549,0.020531,-0.075051,-0.022255,-0.688250,-0.233542,0.036832,0.018108,0
5.070000,0,0.170000,0.850000,1,0,1,-0.028325,-0.003342,-0.227652,0.035506,0.019143,-0.053404,-0.020684,-0.699795,-0.232897,0.037069,0.016610,0
5.070000,0,0.172000,0.860000,1,0,1,-0.028325,-0.003342,-0.227736,0.035467,0.017732,-0.031210,-0.018139,-0.710650,-0.231912,0.037339,0.015085,0
5.074000,0,0.174000,0.870000,1,0,1,-0.028325,-0.003342,-0.227783,0.035433,0.016301,-0.016536,-0.016334,-0.720803,-0.230312,0.037841,0.011984,0
5.076000,0,0.176000,0.880000,1,0,1,-0.028325,-0.003342,-0.227803,0.035402,0.014850,-0.003908,-0.014598,-0.730245,-0.230312,0.037841,0.011984,0
5.078000,0,0.178000,0.890000,1,0,1,-0.028325,-0.003342,-0.227802,0.035376,0.013380,0.004818,-0.011724,-0.738966,-0.228300,0.038389,0.008802,0
5.080000,0,0.180000,0.900000,1,0,1,-0.028325,-0.003342,-0.227785,0.035355,0.011894,0.011870,-0.009160,-0.746958,-0.228300,0.038389,0.008802,0
5.082000,0,0.182000,0.910000,1,0,1,-0.028325,-0.003342,-0.227759,0.035340,0.010393,0.014627,-0.006103,-0.754213,-0.227292,0.038649,0.007181,0
5.082000,0,0.184000,0.920000,1,0,1,-0.028325,-0.003342,-0.227730,0.035331,0.008878,0.014220,-0.002824,-0.760723,-0.226315,0.038889,0.005548,0
5.086000,0,0.186000,0.930000,1,0,1,-0.023649,-0.003603,-0.227564,0.035322,0.007350,0.146825,-0.006182,-0.766483,-0.224053,0.039284,0.002191,0
5.088000,0,0.188000,0.940000,1,0,1,-0.023649,-0.003603,-0.227188,0.035307,0.005812,0.225884,-0.008051,-0.771487,-0.224053,0.039284,0.002191,0
5.090000,1,0.000000,0.000000,1,1,0,-0.023649,-0.003603,-0.199008,0.038786,-0.003557,-0.014187,-0.000866,0.785398,-0.198993,0.038787,-0.003990,1
5.092000,1,0.002000,0.010000,1,1,0,-0.023649,-0.003603,-0.199050,0.038783,-0.001986,-0.027856,-0.001669,0.785011,-0.199010,0.038801,-0.003955,0
5.092000,1,0.004000,0.020000,1,1,0,-0.023649,-0.003603,-0.199119,0.038779,-0.000417,-0.041052,-0.002418,0.783848,-0.199022,0.038815,-0.003917,0
5.096000,1,0.006000,0.030000,1,1,0,-0.023649,-0.003603,-0.199213,0.038774,0.001149,-0.053686,-0.003096,0.781913,-0.198952,0.038749,-0.003447,0
5.098000,1,0.008000,0.040000,1,1,0,-0.023649,-0.003603,-0.199333,0.038767,0.002710,-0.066047,-0.003759,0.779205,-0.198952,0.038749,-0.003447,0
5.100000,1,0.010000,0.050000,1,1,0,-0.023649,-0.003603,-0.199477,0.038759,0.004265,-0.078032,-0.004386,0.775729,-0.198833,0.038529,-0.002629,0
5.100000,1,0.012000,0.060000,1,1,0,-0.023649,-0.003603,-0.199645,0.038749,0.005812,-0.089663,-0.004984,0.771487,-0.198733,0.038134,-0.001531,0
5.104000,1,0.014000,0.070000,0,1,1,-0.023649,-0.003603,-0.199836,0.038739,0.007350,-0.100901,-0.005549,0.766483,-0.198748,0.036804,0.001328,0
5.106000,1,0.016000,0.080000,0,1,1,-0.023649,-0.003603,-0.200049,0.038727,0.008878,-0.111874,-0.006100,0.760723,-0.198748,0.036804,0.001328,0
5.108000,1,0.018000,0.090000,0,1,1,-0.023649,-0.003603,-0.200283,0.038714,0.010393,-0.122534,-0.006635,0.754213,-0.198858,0.035925,0.002903,0
5.108000,1,0.020000,0.100000,0,1,1,-0.023649,-0.003603,-0.200538,0.038701,0.011894,-0.132885,-0.007159,0.746958,-0.199000,0.035012,0.004405,0
5.110000,1,0.022000,0.110000,0,1,1,-0.000214,-0.007765,-0.200805,0.038684,0.013380,-0.134156,-0.009235,0.738966,-0.199164,0.034071,0.005848,0
5.114000,1,0.024000,0.120000,0,1,1,-0.000214,-0.007765,-0.201075,0.038664,0.014850,-0.135288,-0.011287,0.730245,-0.199488,0.032281,0.008580,0
5.116000,1,0.026000,0.130000,0,1,1,-0.000214,-0.007765,-0.201347,0.038639,0.016301,-0.136359,-0.013289,0.720803,-0.199488,0.032281,0.008580,0
5.118000,1,0.028000,0.140000,0,1,1,-0.000214,-0.007765,-0.201621,0.038610,0.017732,-0.137585,-0.015246,0.710650,-0.200242,0.031531,0.009839,0
5.120000,1,0.030000,0.150000,0,1,1,-0.000214,-0.007765,-0.201897,0.038578,0.019143,-0.138681,-0.017175,0.699795,-0.200314,0.030836,0.011272,0
5.122000,1,0.032000,0.160000,0,1,1,-0.000214,-0.007765,-0.202175,0.038542,0.020531,-0.139440,-0.019082,0.688250,-0.199932,0.030233,0.012849,0
5.122000,1,0.034000,0.170000,0,1,1,-0.000214,-0.007765,-0.202455,0.038502,0.021895,-0.140307,-0.020957,0.676025,-0.200547,0.029766,0.014315,0
5.124000,1,0.036000,0.180000,0,1,1,-0.000214,-0.007765,-0.202736,0.038458,0.023235,-0.140871,-0.022801,0.663134,-0.200312,0.029381,0.015969,0
5.128000,1,0.038000,0.190000,0,1,1,-0.000214,-0.007765,-0.203018,0.038411,0.024547,-0.141345,-0.024614,0.649588,-0.200579,0.029078,0.017537,0
5.130000,1,0.040000,0.200000,0,1,1,-0.000214,-0.007765,-0.203301,0.038359,0.025833,-0.141855,-0.026424,0.635400,-0.201157,0.028797,0.019052,0
5.130000,1,0.042000,0.210000,0,1,1,-0.000214,-0.007765,-0.203585,0.038305,0.027089,-0.142142,-0.028173,0.620586,-0.201298,0.028690,0.020623,0
5.134000,1,0.044000,0.220000,0,1,1,-0.000214,-0.007765,-0.203870,0.038247,0.028314,-0.142341,-0.029890,0.605160,-0.201758,0.028589,0.022099,0
5.136000,1,0.046000,0.230000,0,1,1,-0.008415,-0.007202,-0.204159,0.038186,0.029509,-0.146547,-0.031294,0.589136,-0.202285,0.028547,0.023527,0
5.136000,1,0.048000,0.240000,0,1,1,-0.008415,-0.007202,-0.204456,0.038122,0.030671,-0.150514,-0.032768,0.572531,-0.202784,0.028390,0.024891,0
5.140000,1,0.050000,0.250000,0,1,1,-0.008415,-0.007202,-0.204761,0.038055,0.031799,-0.154299,-0.034136,0.555360,-0.204221,0.028749,0.027533,0
5.142000,1,0.052000,0.260000,0,1,1,-0.008415,-0.007202,-0.205073,0.037985,0.032892,-0.157927,-0.035455,0.537642,-0.204221,0.028749,0.027533,0
5.144000,1,0.054000,0.270000,0,1,1,-0.008415,-0.007202,-0.205392,0.037913,0.033949,-0.161191,-0.036877,0.519393,-0.204682,0.028700,0.028794,0
5.146000,1,0.056000,0.280000,0,1,1,-0.008415,-0.007202,-0.205718,0.037838,0.034969,-0.164415,-0.038147,0.500632,-0.206655,0.029384,0.031210,0
5.148000,1,0.058000,0.290000,0,1,1,-0.008415,-0.007202,-0.206050,0.037760,0.035951,-0.167486,-0.039367,0.481376,-0.206655,0.029384,0.031210,0
5.148000,1,0.060000,0.300000,0,1,1,-0.008415,-0.007202,-0.206388,0.037680,0.036894,-0.170370,-0.040554,0.461645,-0.207568,0.029669,0.032366,0
5.152000,1,0.062000,0.310000,0,1,1,-0.008415,-0.007202,-0.206731,0.037598,0.037797,-0.173042,-0.041719,0.441459,-0.209512,0.030292,0.034512,0
5.154000,1,0.064000,0.320000,0,1,1,-0.008415,-0.007202,-0.207080,0.037513,0.038660,-0.175536,-0.042845,0.420837,-0.210540,0.030625,0.035499,0
5.156000,1,0.066000,0.330000,0,1,1,-0.008415,-0.007202,-0.207433,0.037427,0.039480,-0.177879,-0.043918,0.399800,-0.210540,0.030625,0.035499,0
5.156000,1,0.068000,0.340000,0,1,1,-0.008415,-0.007202,-0.207791,0.037338,0.040259,-0.180047,-0.044951,0.378368,-0.211593,0.030967,0.036435,0
5.160000,1,0.070000,0.350000,0,1,1,-0.016079,-0.005814,-0.208158,0.037248,0.040994,-0.187381,-0.044977,0.356563,-0.213750,0.031666,0.038176,0
5.162000,1,0.072000,0.360000,0,1,1,-0.016079,-0.005814,-0.208540,0.037158,0.041685,-0.194399,-0.044980,0.334406,-0.213750,0.031666,0.038176,0
5.162000,1,0.074000,0.370000,0,1,1,-0.016079,-0.005814,-0.208935,0.037068,0.042331,-0.200476,-0.045116,0.311919,-0.214091,0.031837,0.039016,0
5.166000,1,0.076000,0.380000,0,1,1,-0.016079,-0.005814,-0.209343,0.036977,0.042932,-0.206859,-0.045073,0.289124,-0.217062,0.032710,0.040472,0
5.168000,1,0.078000,0.390000,0,1,1,-0.016079,-0.005814,-0.209762,0.036887,0.043487,-0.212927,-0.045008,0.266044,-0.217062,0.032710,0.040472,0
5.168000,1,0.080000,0.400000,0,1,1,-0.016079,-0.005814,-0.210193,0.036797,0.043996,-0.217968,-0.045022,0.242701,-0.217393,0.032929,0.041194,0
5.172000,1,0.082000,0.410000,0,1,1,-0.016079,-0.005814,-0.210634,0.036707,0.044458,-0.222712,-0.044950,0.219119,-0.219642,0.033595,0.042439,0
5.174000,1,0.084000,0.420000,0,1,1,-0.016079,-0.005814,-0.211084,0.036618,0.044872,-0.227165,-0.044855,0.195321,-0.219642,0.033595,0.042439,0
5.174000,1,0.086000,0.430000,0,1,1,-0.016079,-0.005814,-0.211543,0.036528,0.045239,-0.231330,-0.044702,0.171329,-0.220763,0.033897,0.042986,0
5.178000,1,0.088000,0.440000,0,1,1,-0.016079,-0.005814,-0.212009,0.036439,0.045558,-0.235244,-0.044450,0.147169,-0.222987,0.034416,0.043923,0
5.180000,1,0.090000,0.450000,0,1,1,-0.016079,-0.005814,-0.212483,0.036350,0.045828,-0.238866,-0.044178,0.122863,-0.222987,0.034416,0.043923,0
5.180000,1,0.092000,0.460000,0,1,1,-0.016079,-0.005814,-0.212965,0.036262,0.046049,-0.243085,-0.043885,0.098436,-0.224854,0.034592,0.044303,0
5.184000,1,0.094000,0.470000,0,1,1,-0.016079,-0.005814,-0.213455,0.036175,0.046221,-0.246177,-0.043428,0.073912,-0.226184,0.034973,0.044923,0
5.186000,1,0.096000,0.480000,0,1,1,-0.019310,-0.005640,-0.213953,0.036089,0.046345,-0.252489,-0.042767,0.049316,-0.226184,0.034973,0.044923,0
5.186000,1,0.098000,0.490000,0,1,1,-0.019310,-0.005640,-0.214464,0.036004,0.046419,-0.258428,-0.042042,0.024670,-0.227197,0.035099,0.045146,0
5.190000,1,0.100000,0.500000,0,1,1,-0.019310,-0.005640,-0.214987,0.035921,0.046443,-0.264108,-0.041191,-0.000000,-0.229133,0.035257,0.045457,0
5.192000,1,0.102000,0.510000,0,1,1,-0.019310,-0.005640,-0.215521,0.035839,0.046419,-0.269345,-0.040340,-0.024670,-0.229133,0.035257,0.045457,0
5.194000,1,0.104000,0.520000,0,1,1,-0.019310,-0.005640,-0.216064,0.035759,0.046345,-0.274245,-0.039419,-0.049316,-0.230039,0.035293,0.045543,0
5.196000,1,0.106000,0.530000,0,1,1,-0.019310,-0.005640,-0.216617,0.035681,0.046221,-0.278824,-0.038432,-0.073912,-0.230905,0.035298,0.045588,0
5.198000,1,0.108000,0.540000,0,1,1,-0.019310,-0.005640,-0.217179,0.035606,0.046049,-0.283084,-0.037377,-0.098436,-0.231723,0.035276,0.045584,0
5.198000,1,0.110000,0.550000,0,1,1,-0.019310,-0.005640,-0.217750,0.035532,0.045828,-0.287032,-0.036256,-0.122863,-0.232497,0.035225,0.045530,0
5.202000,1,0.112000,0.560000,0,1,1,-0.019310,-0.005640,-0.218328,0.035460,0.045558,-0.291642,-0.035544,-0.147169,-0.234387,0.034703,0.045378,0
5.204000,1,0.114000,0.570000,0,1,1,-0.019310,-0.005640,-0.218916,0.035390,0.045239,-0.295850,-0.034789,-0.171329,-0.234991,0.034542,0.045184,0
5.206000,1,0.116000,0.580000,0,1,1,-0.019310,-0.005640,-0.219511,0.035321,0.044872,-0.299535,-0.034031,-0.195321,-0.234991,0.034542,0.045184,0
5.206000,1,0.118000,0.590000,0,1,1,-0.019310,-0.005640,-0.220114,0.035254,0.044458,-0.302828,-0.033231,-0.219119,-0.235544,0.034357,0.044943,0
5.210000,1,0.120000,0.600000,0,1,1,-0.016763,-0.006483,-0.220717,0.035187,0.043996,-0.300638,-0.033141,-0.242701,-0.236219,0.034304,0.044170,0
5.212000,1,0.122000,0.610000,0,1,1,-0.016763,-0.006483,-0.221317,0.035121,0.043487,-0.298941,-0.033773,-0.266044,-0.236929,0.033681,0.043861,0
5.214000,1,0.124000,0.620000,0,1,1,-0.016763,-0.006483,-0.221913,0.035052,0.042932,-0.296929,-0.034327,-0.289124,-0.236929,0.033681,0.043861,0
5.214000,1,0.126000,0.630000,0,1,1,-0.016763,-0.006483,-0.222505,0.034983,0.042331,-0.294775,-0.034768,-0.311919,-0.237289,0.033425,0.043398,0
5.216000,1,0.128000,0.640000,0,1,1,-0.016763,-0.006483,-0.223092,0.034913,0.041685,-0.292481,-0.035098,-0.334406,-0.237582,0.033161,0.042896,0
5.220000,1,0.130000,0.650000,0,1,1,-0.016763,-0.006483,-0.223675,0.034843,0.040994,-0.290250,-0.035294,-0.356563,-0.237980,0.032601,0.041756,0
5.222000,1,0.132000,0.660000,0,1,1,-0.016763,-0.006483,-0.224253,0.034772,0.040259,-0.287659,-0.035420,-0.378368,-0.237980,0.032601,0.041756,0
5.224000,1,0.134000,0.670000,0,1,1,-0.016763,-0.006483,-0.224825,0.034703,0.039480,-0.284759,-0.034293,-0.399800,-0.238028,0.032711,0.040936,0
5.224000,1,0.136000,0.680000,0,1,1,-0.016763,-0.006483,-0.225392,0.034634,0.038660,-0.281919,-0.034373,-0.420837,-0.238138,0.032018,0.040424,0
5.228000,1,0.138000,0.690000,0,1,1,-0.016763,-0.006483,-0.225953,0.034566,0.037797,-0.279051,-0.033066,-0.441459,-0.238161,0.032128,0.039531,0
5.228000,1,0.140000,0.700000,0,1,1,-0.016763,-0.006483,-0.226508,0.034502,0.036894,-0.276170,-0.031772,-0.461645,-0.238137,0.031840,0.038769,0
5.232000,1,0.142000,0.710000,0,1,1,-0.016763,-0.006483,-0.227058,0.034439,0.035951,-0.273665,-0.030535,-0.481376,-0.237926,0.031285,0.037105,0
5.234000,1,0.144000,0.720000,0,1,1,-0.016763,-0.006483,-0.227603,0.034379,0.034969,-0.270658,-0.029309,-0.500632,-0.237926,0.031285,0.037105,0
5.234000,1,0.146000,0.730000,0,1,1,-0.012607,-0.007023,-0.228123,0.034318,0.033949,-0.250407,-0.031844,-0.519393,-0.237576,0.030652,0.036414,0
5.238000,1,0.148000,0.740000,0,1,1,-0.012607,-0.007023,-0.228605,0.034252,0.032892,-0.231278,-0.034117,-0.537642,-0.237318,0.030418,0.035493,0
5.238000,1,0.150000,0.750000,0,1,1,-0.012607,-0.007023,-0.229049,0.034182,0.031799,-0.213263,-0.036136,-0.555360,-0.237019,0.030203,0.034531,0
5.242000,1,0.152000,0.760000,0,1,1,-0.012607,-0.007023,-0.229460,0.034110,0.030671,-0.197826,-0.036151,-0.572531,-0.236956,0.030348,0.033308,0
5.244000,1,0.154000,0.770000,0,1,1,-0.012607,-0.007023,-0.229840,0.034035,0.029509,-0.181751,-0.037997,-0.589136,-0.236283,0.029838,0.032469,0
5.244000,1,0.156000,0.780000,0,1,1,-0.012607,-0.007023,-0.230190,0.033960,0.028314,-0.168424,-0.037884,-0.605160,-0.236088,0.029961,0.031111,0
5.248000,1,0.158000,0.790000,0,1,1,-0.012607,-0.007023,-0.230514,0.033884,0.027089,-0.156067,-0.037893,-0.620586,-0.235580,0.029799,0.029962,0
5.250000,1,0.160000,0.800000,0,1,1,-0.012607,-0.007023,-0.230815,0.033808,0.025833,-0.144595,-0.038026,-0.635400,-0.235008,0.029666,0.028770,0
5.252000,1,0.162000,0.810000,0,1,1,-0.012607,-0.007023,-0.231091,0.033730,0.024547,-0.131741,-0.039897,-0.649588,-0.234109,0.029357,0.027807,0
5.254000,1,0.164000,0.820000,0,1,1,-0.012607,-0.007023,-0.231343,0.033648,0.023235,-0.119987,-0.041486,-0.663134,-0.233435,0.029308,0.026572,0
5.254000,1,0.166000,0.830000,0,1,1,-0.012607,-0.007023,-0.231572,0.033564,0.021895,-0.109304,-0.042804,-0.676025,-0.232726,0.029294,0.025324,0
5.258000,1,0.168000,0.840000,0,1,1,-0.012607,-0.007023,-0.231782,0.033477,0.020531,-0.100230,-0.044072,-0.688250,-0.231209,0.029362,0.022795,0
5.260000,1,0.170000,0.850000,0,1,1,-0.009283,-0.006976,-0.231931,0.033389,0.019143,-0.050092,-0.044237,-0.699795,-0.231209,0.029362,0.022795,0
5.262000,1,0.172000,0.860000,0,1,1,-0.009283,-0.006976,-0.231987,0.033300,0.017732,-0.006853,-0.044247,-0.710650,-0.230410,0.029435,0.021508,0
5.264000,1,0.174000,0.870000,0,1,1,-0.009283,-0.006976,-0.231970,0.033213,0.016301,0.022701,-0.042815,-0.720803,-0.230001,0.029614,0.019972,0
5.264000,1,0.176000,0.880000,0,1,1,-0.009283,-0.006976,-0.231892,0.033127,0.014850,0.054613,-0.043012,-0.730245,-0.228778,0.029649,0.018890,0
5.268000,1,0.178000,0.890000,0,1,1,-0.009283,-0.006976,-0.231758,0.033040,0.013380,0.078709,-0.043611,-0.738966,-0.226940,0.029977,0.016070,0
5.270000,1,0.180000,0.900000,0,1,1,-0.009283,-0.006976,-0.231581,0.032953,0.011894,0.096992,-0.043309,-0.746958,-0.226940,0.029977,0.016070,0
5.272000,1,0.182000,0.910000,0,1,1,-0.009283,-0.006976,-0.231380,0.032868,0.010393,0.102866,-0.041449,-0.754213,-0.225929,0.030192,0.014590,0
5.274000,1,0.184000,0.920000,0,1,1,-0.009283,-0.006976,-0.231182,0.032786,0.008878,0.095254,-0.041177,-0.760723,-0.225052,0.030358,0.012879,0
5.276000,1,0.186000,0.930000,0,1,1,-0.009283,-0.006976,-0.230997,0.032708,0.007350,0.089438,-0.036870,-0.766483,-0.223750,0.030735,0.011674,0
5.278000,1,0.188000,0.940000,0,1,1,-0.009283,-0.006976,-0.230833,0.032635,0.005812,0.074759,-0.035509,-0.771487,-0.222804,0.030961,0.010009,0
5.280000,1,0.190000,0.950000,0,1,1,-0.009283,-0.006976,-0.230693,0.032569,0.004265,0.065731,-0.030421,-0.775729,-0.221463,0.031422,0.008831,0
5.282000,1,0.192000,0.960000,0,1,1,-0.009283,-0.006976,-0.230572,0.032513,0.002710,0.055631,-0.026000,-0.779205,-0.220347,0.031807,0.007454,0
5.284000,1,0.194000,0.970000,0,1,1,-0.009283,-0.006976,-0.230471,0.032465,0.001149,0.045427,-0.022250,-0.781913,-0.219269,0.032218,0.006095,0
