time,roll_e,pitch_e,yaw_e
10.042000,-0.001935,0.000252,0.986040
10.044000,-0.001934,0.000387,0.986065
10.044000,-0.001934,0.000522,0.986088
10.046000,-0.002137,0.000626,0.986120
10.048000,-0.002561,0.000691,0.986157
10.050000,-0.003085,0.000735,0.986226
10.054000,-0.003682,0.000768,0.986329
10.056000,-0.004328,0.000798,0.986467
10.056000,-0.005013,0.000828,0.986637
10.058000,-0.005727,0.000858,0.986835
10.060000,-0.006463,0.000891,0.987057
10.062000,-0.006463,0.000891,0.987057
10.066000,-0.007972,0.000992,0.987538
10.068000,-0.008731,0.001062,0.987789
10.070000,-0.009485,0.001149,0.988045
10.070000,-0.010228,0.001252,0.988301
10.072000,-0.010956,0.001371,0.988556
10.074000,-0.011663,0.001507,0.988808
10.078000,-0.012345,0.001658,0.989057
10.080000,-0.013001,0.001823,0.989300
10.080000,-0.013626,0.002002,0.989539
10.082000,-0.014218,0.002194,0.989772
10.086000,-0.014775,0.002399,0.989999
10.088000,-0.015296,0.002614,0.990222
10.088000,-0.015780,0.002840,0.990439
10.092000,-0.016635,0.003315,0.990858
10.094000,-0.016635,0.003315,0.990858
10.094000,-0.017007,0.003563,0.991060
10.096000,-0.017344,0.003815,0.991257
10.098000,-0.017646,0.004071,0.991449
10.100000,-0.017914,0.004330,0.991636
10.104000,-0.018149,0.004591,0.991818
10.106000,-0.018352,0.004851,0.991997
10.106000,-0.018525,0.005111,0.992170
10.108000,-0.018670,0.005370,0.992340
10.110000,-0.018787,0.005625,0.992505
10.114000,-0.018877,0.005877,0.992666
10.116000,-0.018943,0.006125,0.992824
10.116000,-0.018986,0.006367,0.992978
10.118000,-0.019008,0.006603,0.993128
10.122000,-0.019009,0.006831,0.993276
10.124000,-0.018992,0.007053,0.993419
10.124000,-0.018957,0.007265,0.993560
10.126000,-0.018907,0.007470,0.993698
10.128000,-0.018843,0.007664,0.993833
10.132000,-0.018677,0.008024,0.994093
10.134000,-0.018677,0.008024,0.994093
10.134000,-0.018578,0.008188,0.994220
10.136000,-0.018470,0.008341,0.994344
10.138000,-0.018353,0.008481,0.994465
10.140000,-0.018228,0.008610,0.994584
10.144000,-0.018097,0.008725,0.994701
10.146000,-0.017960,0.008826,0.994816
10.146000,-0.017819,0.008915,0.994929
10.148000,-0.017674,0.008990,0.995040
10.150000,-0.017526,0.009051,0.995149
10.152000,-0.017376,0.009099,0.995256
10.156000,-0.017071,0.009154,0.995465
10.158000,-0.017071,0.009154,0.995465
10.158000,-0.016917,0.009161,0.995566
10.160000,-0.016763,0.009155,0.995666
10.162000,-0.016610,0.009136,0.995764
10.166000,-0.016457,0.009103,0.995860
10.166000,-0.016305,0.009057,0.995955
10.168000,-0.016155,0.008997,0.996048
10.172000,-0.016007,0.008924,0.996139
10.174000,-0.015862,0.008838,0.996229
10.174000,-0.015719,0.008739,0.996317
10.176000,-0.015579,0.008626,0.996404
10.180000,-0.015442,0.008501,0.996489
10.182000,-0.015308,0.008363,0.996572
10.182000,-0.015179,0.008212,0.996654
10.184000,-0.015053,0.008048,0.996734
10.188000,-0.014931,0.007872,0.996813
10.188000,-0.014813,0.007684,0.996890
10.190000,-0.014699,0.007483,0.996966
10.194000,-0.014589,0.007271,0.997040
10.196000,-0.014484,0.007046,0.997112
10.196000,-0.014384,0.006810,0.997183
10.200000,-0.014195,0.006303,0.997321
10.200000,-0.014195,0.006303,0.997321
10.202000,-0.014108,0.006033,0.997388
10.206000,-0.014024,0.005753,0.997453
10.206000,-0.013946,0.005462,0.997517
10.208000,-0.013872,0.005161,0.997579
10.210000,-0.013802,0.004850,0.997640
10.212000,-0.013739,0.004528,0.997698
10.216000,-0.013683,0.004196,0.997754
10.216000,-0.013632,0.003852,0.997808
10.218000,-0.013588,0.003496,0.997860
10.222000,-0.013548,0.003129,0.997910
10.222000,-0.013513,0.002751,0.997958
10.224000,-0.013482,0.002362,0.998005
10.228000,-0.013454,0.001963,0.998050
10.228000,-0.013429,0.001554,0.998093
10.232000,-0.013388,0.000711,0.998177
10.234000,-0.013388,0.000711,0.998177
10.234000,-0.013373,0.000278,0.998216
10.236000,-0.013360,-0.000161,0.998255
10.238000,-0.013359,-0.000610,0.998290
10.242000,-0.013366,-0.001607,0.998359
10.244000,-0.013366,-0.001607,0.998359
10.244000,-0.013358,-0.002198,0.998401
10.246000,-0.013332,-0.002770,0.998453
10.248000,-0.013291,-0.003322,0.998515
10.252000,-0.013163,-0.004357,0.998663
10.254000,-0.013163,-0.004357,0.998663
10.254000,-0.013080,-0.004839,0.998744
10.256000,-0.012985,-0.005294,0.998826
10.258000,-0.012878,-0.005724,0.998908
10.260000,-0.012759,-0.006127,0.998989
10.262000,-0.012759,-0.006127,0.998989
10.264000,-0.012489,-0.006855,0.999144
10.268000,-0.012339,-0.007180,0.999216
10.268000,-0.012179,-0.007478,0.999286
10.270000,-0.012009,-0.007750,0.999351
10.272000,-0.011831,-0.007998,0.999413
10.274000,-0.011645,-0.008221,0.999470
10.278000,-0.011251,-0.008597,0.999571
10.278000,-0.011251,-0.008597,0.999571
10.280000,-0.011045,-0.008752,0.999616
10.282000,-0.010834,-0.008888,0.999657
10.284000,-0.010617,-0.009004,0.999695
10.288000,-0.010173,-0.009179,0.999760
10.288000,-0.010173,-0.009179,0.999760
10.290000,-0.009946,-0.009241,0.999788
10.292000,-0.009717,-0.009288,0.999813
10.296000,-0.009254,-0.009336,0.999854
10.298000,-0.009254,-0.009336,0.999854
10.300000,-0.009021,-0.009340,0.999871
10.300000,-0.008788,-0.009331,0.999886
10.302000,-0.008555,-0.009311,0.999899
10.304000,-0.008323,-0.009279,0.999909
10.308000,-0.007860,-0.009185,0.999924
10.308000,-0.007860,-0.009185,0.999924
10.310000,-0.007630,-0.009124,0.999929
10.312000,-0.007401,-0.009055,0.999932
10.316000,-0.007175,-0.008977,0.999933
10.316000,-0.006950,-0.008892,0.999933
10.318000,-0.006728,-0.008801,0.999932
10.320000,-0.006508,-0.008703,0.999929
10.322000,-0.006291,-0.008599,0.999925
10.324000,-0.006078,-0.008489,0.999920
10.328000,-0.005867,-0.008374,0.999914
10.328000,-0.005660,-0.008254,0.999907
10.330000,-0.005456,-0.008129,0.999899
10.332000,-0.005256,-0.008001,0.999890
10.334000,-0.005060,-0.007868,0.999881
10.338000,-0.004867,-0.007732,0.999870
10.340000,-0.004679,-0.007593,0.999859
10.340000,-0.004496,-0.007451,0.999847
10.342000,-0.004316,-0.007305,0.999835
10.344000,-0.004141,-0.007157,0.999822
10.348000,-0.003971,-0.007007,0.999809
10.348000,-0.003805,-0.006854,0.999796
10.350000,-0.003644,-0.006699,0.999782
10.352000,-0.003488,-0.006543,0.999767
10.356000,-0.003189,-0.006224,0.999738
10.356000,-0.003189,-0.006224,0.999738
10.360000,-0.003046,-0.006063,0.999723
10.360000,-0.002909,-0.005901,0.999708
10.362000,-0.002775,-0.005739,0.999693
10.366000,-0.002647,-0.005575,0.999678
10.366000,-0.002522,-0.005411,0.999663
10.368000,-0.002403,-0.005246,0.999647
10.372000,-0.002288,-0.005080,0.999632
10.372000,-0.002177,-0.004914,0.999617
10.374000,-0.002071,-0.004748,0.999602
10.378000,-0.001873,-0.004415,0.999572
10.380000,-0.001873,-0.004415,0.999572
10.380000,-0.001780,-0.004248,0.999557
10.384000,-0.001691,-0.004082,0.999543
10.384000,-0.001606,-0.003916,0.999529
10.386000,-0.001526,-0.003750,0.999515
10.390000,-0.001450,-0.003584,0.999501
10.390000,-0.001377,-0.003419,0.999488
10.392000,-0.001309,-0.003255,0.999475
10.394000,-0.001244,-0.003091,0.999463
10.398000,-0.001183,-0.002928,0.999450
10.398000,-0.001125,-0.002765,0.999438
10.400000,-0.001071,-0.002602,0.999427
10.404000,-0.001021,-0.002440,0.999416
10.404000,-0.000974,-0.002277,0.999405
10.406000,-0.000930,-0.002115,0.999395
10.410000,-0.000889,-0.001954,0.999386
10.410000,-0.000851,-0.001793,0.999377
10.412000,-0.000816,-0.001633,0.999368
10.416000,-0.000784,-0.001475,0.999360
10.416000,-0.000754,-0.001319,0.999351
10.418000,-0.000726,-0.001164,0.999343
10.422000,-0.000678,-0.000857,0.999328
10.422000,-0.000678,-0.000857,0.999328
10.424000,-0.000657,-0.000704,0.999321
10.426000,-0.000637,-0.000552,0.999315
10.428000,-0.000620,-0.000400,0.999309
10.430000,-0.000604,-0.000249,0.999305
10.432000,-0.000891,-0.000136,0.999297
10.434000,-0.001441,-0.000057,0.999287
10.436000,-0.002133,-0.000003,0.999268
10.440000,-0.002928,0.000038,0.999239
10.440000,-0.003792,0.000073,0.999200
10.442000,-0.004704,0.000110,0.999150
10.444000,-0.005649,0.000151,0.999091
10.446000,-0.006617,0.000199,0.999021
10.448000,-0.007591,0.000260,0.998942
10.450000,-0.008564,0.000338,0.998854
10.452000,-0.009527,0.000433,0.998757
10.454000,-0.010473,0.000548,0.998653
10.458000,-0.011396,0.000682,0.998542
10.458000,-0.012290,0.000837,0.998424
10.460000,-0.013152,0.001012,0.998301
10.462000,-0.013983,0.001204,0.998174
10.464000,-0.014779,0.001415,0.998044
10.466000,-0.015537,0.001643,0.997912
10.468000,-0.016253,0.001887,0.997778
10.470000,-0.016925,0.002145,0.997643
10.472000,-0.017552,0.002415,0.997507
10.474000,-0.018132,0.002696,0.997371
10.476000,-0.018666,0.002986,0.997234
10.478000,-0.019153,0.003284,0.997097
10.482000,-0.019595,0.003588,0.996961
10.482000,-0.019991,0.003897,0.996825
10.484000,-0.020343,0.004208,0.996689
10.488000,-0.020654,0.004521,0.996555
10.488000,-0.020923,0.004835,0.996421
10.490000,-0.021153,0.005148,0.996288
10.494000,-0.021345,0.005458,0.996156
10.494000,-0.021502,0.005765,0.996025
10.496000,-0.021626,0.006068,0.995895
10.500000,-0.021718,0.006365,0.995766
10.500000,-0.021781,0.006655,0.995639
10.502000,-0.021817,0.006939,0.995512
10.506000,-0.021828,0.007214,0.995387
10.508000,-0.021815,0.007480,0.995263
10.508000,-0.021781,0.007736,0.995139
10.510000,-0.021727,0.007982,0.995018
10.514000,-0.021564,0.008437,0.994777
10.516000,-0.021564,0.008437,0.994777
10.516000,-0.021459,0.008647,0.994657
10.518000,-0.021340,0.008844,0.994539
10.520000,-0.021210,0.009027,0.994421
10.524000,-0.021068,0.009197,0.994305
10.524000,-0.020918,0.009352,0.994189
10.526000,-0.020760,0.009492,0.994073
10.528000,-0.020595,0.009617,0.993959
10.532000,-0.020425,0.009726,0.993845
10.532000,-0.020251,0.009820,0.993732
10.534000,-0.020074,0.009898,0.993619
10.538000,-0.019895,0.009960,0.993508
10.538000,-0.019714,0.010007,0.993396
10.540000,-0.019533,0.010038,0.993285
10.542000,-0.019351,0.010053,0.993175
10.546000,-0.019170,0.010053,0.993064
10.546000,-0.018990,0.010038,0.992955
10.548000,-0.018813,0.010007,0.992845
10.550000,-0.018637,0.009961,0.992736
10.554000,-0.018465,0.009900,0.992627
10.554000,-0.018296,0.009824,0.992518
10.556000,-0.018130,0.009733,0.992409
10.558000,-0.017969,0.009627,0.992301
10.562000,-0.017812,0.009506,0.992193
10.564000,-0.017660,0.009372,0.992086
10.564000,-0.017514,0.009223,0.991978
10.566000,-0.017372,0.009060,0.991871
10.570000,-0.017236,0.008884,0.991764
10.570000,-0.017105,0.008695,0.991657
10.572000,-0.016980,0.008492,0.991551
10.576000,-0.016861,0.008277,0.991445
10.576000,-0.016748,0.008050,0.991339
10.578000,-0.016641,0.007811,0.991233
10.582000,-0.016539,0.007559,0.991128
10.582000,-0.016444,0.007296,0.991023
10.584000,-0.016355,0.007022,0.990918
10.586000,-0.016272,0.006736,0.990813
10.588000,-0.016195,0.006439,0.990709
10.590000,-0.016126,0.006131,0.990606
10.592000,-0.016064,0.005812,0.990504
10.596000,-0.016008,0.005482,0.990403
10.596000,-0.015958,0.005142,0.990302
10.598000,-0.015915,0.004792,0.990202
10.600000,-0.015877,0.004432,0.990103
10.604000,-0.015844,0.004063,0.990004
10.606000,-0.015818,0.003685,0.989906
10.606000,-0.015797,0.003298,0.989808
10.608000,-0.015781,0.002903,0.989710
10.612000,-0.015771,0.002499,0.989613
10.614000,-0.015773,0.002086,0.989521
10.614000,-0.015785,0.001663,0.989435
10.616000,-0.015806,0.001231,0.989354
10.620000,-0.015832,0.000790,0.989276
10.622000,-0.015861,0.000340,0.989200
10.622000,-0.015890,-0.000116,0.989123
10.624000,-0.015919,-0.000580,0.989046
10.626000,-0.015949,-0.001048,0.988966
10.630000,-0.015985,-0.001590,0.988867
10.630000,-0.016002,-0.002144,0.988740
10.632000,-0.016000,-0.002699,0.988585
10.636000,-0.015979,-0.003247,0.988404
10.638000,-0.015940,-0.003783,0.988201
10.638000,-0.015887,-0.004304,0.987976
10.640000,-0.015819,-0.004805,0.987734
10.642000,-0.015738,-0.005285,0.987478
10.644000,-0.015643,-0.005740,0.987210
10.648000,-0.015536,-0.006169,0.986935
10.650000,-0.015417,-0.006572,0.986653
10.650000,-0.015286,-0.006947,0.986368
10.652000,-0.015143,-0.007294,0.986081
10.654000,-0.014989,-0.007613,0.985793
10.658000,-0.014825,-0.007904,0.985505
10.660000,-0.014651,-0.008169,0.985218
10.662000,-0.014468,-0.008407,0.984932
10.662000,-0.014468,-0.008407,0.984932
10.664000,-0.014077,-0.008808,0.984369
10.668000,-0.013870,-0.008973,0.984092
10.668000,-0.013656,-0.009113,0.983819
10.670000,-0.013436,-0.009232,0.983549
10.674000,-0.012981,-0.009409,0.983019
10.676000,-0.012981,-0.009409,0.983019
10.678000,-0.012747,-0.009469,0.982759
10.678000,-0.012509,-0.009513,0.982504
10.680000,-0.012269,-0.009540,0.982251
10.682000,-0.012026,-0.009552,0.982003
10.686000,-0.011534,-0.009535,0.981517
10.688000,-0.011286,-0.009507,0.981280
10.690000,-0.011286,-0.009507,0.981280
10.690000,-0.011037,-0.009468,0.981046
10.692000,-0.010789,-0.009418,0.980817
10.694000,-0.010539,-0.009356,0.980591
10.698000,-0.010037,-0.009197,0.980151
10.700000,-0.009787,-0.009101,0.979936
10.702000,-0.009787,-0.009101,0.979936
10.702000,-0.009536,-0.008996,0.979725
10.704000,-0.009287,-0.008883,0.979518
10.708000,-0.008792,-0.008631,0.979113
10.710000,-0.008792,-0.008631,0.979113
10.710000,-0.008547,-0.008494,0.978917
10.712000,-0.008303,-0.008350,0.978724
10.714000,-0.008062,-0.008200,0.978536
10.716000,-0.007822,-0.008044,0.978351
10.720000,-0.007586,-0.007883,0.978170
10.722000,-0.007352,-0.007717,0.977993
10.722000,-0.007121,-0.007546,0.977819
10.724000,-0.006894,-0.007371,0.977649
10.726000,-0.006670,-0.007192,0.977482
10.728000,-0.006450,-0.007010,0.977319
10.732000,-0.006022,-0.006637,0.977004
10.734000,-0.006022,-0.006637,0.977004
10.736000,-0.005814,-0.006447,0.976853
10.736000,-0.005610,-0.006255,0.976704
10.738000,-0.005410,-0.006061,0.976559
10.740000,-0.005214,-0.005865,0.976418
10.744000,-0.004836,-0.005468,0.976148
10.746000,-0.004836,-0.005468,0.976148
10.746000,-0.004653,-0.005268,0.976019
10.748000,-0.004475,-0.005067,0.975893
10.750000,-0.004301,-0.004865,0.975771
10.752000,-0.004132,-0.004663,0.975653
10.756000,-0.003968,-0.004459,0.975539
10.758000,-0.003808,-0.004255,0.975429
10.760000,-0.003652,-0.004051,0.975323
10.760000,-0.003502,-0.003847,0.975220
10.762000,-0.003355,-0.003643,0.975121
10.764000,-0.003214,-0.003440,0.975026
10.768000,-0.002944,-0.003033,0.974848
10.770000,-0.002944,-0.003033,0.974848
10.770000,-0.002815,-0.002829,0.974766
10.772000,-0.002692,-0.002627,0.974686
10.776000,-0.002572,-0.002425,0.974611
10.776000,-0.002456,-0.002224,0.974539
10.778000,-0.002345,-0.002023,0.974472
10.782000,-0.002238,-0.001823,0.974409
10.782000,-0.002134,-0.001623,0.974350
10.784000,-0.002035,-0.001424,0.974295
10.786000,-0.001939,-0.001226,0.974244
10.790000,-0.001848,-0.001029,0.974197
10.792000,-0.001760,-0.000834,0.974154
10.792000,-0.001676,-0.000641,0.974114
10.794000,-0.001595,-0.000449,0.974078
10.796000,-0.001519,-0.000258,0.974046
10.798000,-0.001445,-0.000068,0.974018
10.802000,-0.001374,0.000121,0.973993
10.802000,-0.001307,0.000309,0.973972
10.804000,-0.001242,0.000496,0.973955
10.806000,-0.001180,0.000682,0.973941
10.808000,-0.001120,0.000866,0.973931
10.812000,-0.001063,0.001050,0.973925
10.814000,-0.001010,0.001228,0.973917
10.814000,-0.000959,0.001402,0.973908
10.816000,-0.000912,0.001574,0.973899
10.820000,-0.001121,0.001748,0.973871
10.820000,-0.001587,0.001919,0.973824
10.822000,-0.002197,0.002083,0.973726
10.826000,-0.002914,0.002246,0.973575
10.826000,-0.003702,0.002415,0.973368
10.828000,-0.004543,0.002590,0.973109
10.832000,-0.005423,0.002771,0.972802
10.834000,-0.006331,0.002960,0.972453
10.834000,-0.007249,0.003164,0.972067
10.836000,-0.008166,0.003386,0.971650
10.840000,-0.009985,0.003883,0.970764
10.842000,-0.009985,0.003883,0.970764
10.842000,-0.010871,0.004159,0.970305
10.844000,-0.011736,0.004450,0.969842
10.846000,-0.012571,0.004758,0.969375
10.850000,-0.013370,0.005080,0.968907
10.850000,-0.014130,0.005416,0.968438
10.852000,-0.014848,0.005763,0.967971
10.854000,-0.015520,0.006121,0.967506
10.858000,-0.016147,0.006486,0.967043
10.860000,-0.016726,0.006859,0.966585
10.860000,-0.017257,0.007236,0.966131
10.862000,-0.017741,0.007618,0.965681
10.866000,-0.018177,0.008002,0.965237
10.868000,-0.018567,0.008386,0.964799
10.868000,-0.018911,0.008771,0.964365
10.870000,-0.019211,0.009154,0.963938
10.872000,-0.019470,0.009535,0.963517
10.876000,-0.019688,0.009911,0.963103
10.876000,-0.019868,0.010283,0.962694
10.878000,-0.020011,0.010648,0.962293
10.880000,-0.020120,0.011007,0.961897
10.884000,-0.020120,0.011007,0.961897
10.884000,-0.020198,0.011358,0.961509
10.886000,-0.020245,0.011701,0.961127
10.888000,-0.020253,0.012357,0.960381
10.890000,-0.020216,0.012669,0.960017
10.890000,-0.020216,0.012669,0.960017
10.892000,-0.020078,0.013260,0.959303
10.898000,-0.019980,0.013537,0.958954
10.898000,-0.019865,0.013801,0.958609
10.900000,-0.019735,0.014051,0.958269
10.904000,-0.019591,0.014288,0.957933
10.906000,-0.019436,0.014510,0.957601
10.906000,-0.019271,0.014719,0.957273
10.908000,-0.019097,0.014913,0.956950
10.912000,-0.018917,0.015092,0.956630
10.912000,-0.018730,0.015257,0.956313
10.914000,-0.018538,0.015407,0.955998
10.916000,-0.018343,0.015542,0.955687
10.918000,-0.018145,0.015662,0.955377
10.922000,-0.017946,0.015764,0.955070
10.922000,-0.017746,0.015851,0.954764
10.924000,-0.017547,0.015921,0.954462
10.926000,-0.017350,0.015975,0.954161
10.930000,-0.017154,0.016013,0.953862
10.930000,-0.016961,0.016035,0.953566
10.932000,-0.016772,0.016042,0.953271
10.934000,-0.016587,0.016032,0.952979
10.936000,-0.016406,0.016007,0.952689
10.938000,-0.016229,0.015967,0.952400
10.940000,-0.016057,0.015912,0.952112
10.942000,-0.015890,0.015842,0.951825
10.944000,-0.015729,0.015757,0.951540
10.946000,-0.015573,0.015657,0.951255
10.950000,-0.015424,0.015544,0.950972
10.950000,-0.015282,0.015416,0.950690
10.952000,-0.015146,0.015274,0.950410
10.954000,-0.015018,0.015118,0.950131
10.958000,-0.014898,0.014949,0.949855
10.958000,-0.014785,0.014767,0.949580
10.960000,-0.014680,0.014571,0.949307
10.962000,-0.014583,0.014363,0.949035
10.966000,-0.014494,0.014142,0.948765
10.966000,-0.014412,0.013909,0.948495
10.968000,-0.014339,0.013664,0.948227
10.972000,-0.014273,0.013408,0.947961
10.974000,-0.014215,0.013140,0.947696
10.974000,-0.014166,0.012861,0.947433
10.976000,-0.014126,0.012570,0.947172
10.978000,-0.014093,0.012268,0.946914
10.982000,-0.014070,0.011956,0.946658
10.982000,-0.014054,0.011632,0.946406
10.984000,-0.014047,0.011298,0.946157
10.986000,-0.014049,0.010952,0.945911
10.990000,-0.014057,0.010596,0.945670
10.990000,-0.014074,0.010230,0.945432
10.992000,-0.014097,0.009855,0.945198
10.994000,-0.014128,0.009470,0.944968
10.996000,-0.014166,0.009076,0.944744
11.000000,-0.014210,0.008674,0.944524
11.002000,-0.014262,0.008264,0.944310
11.002000,-0.014321,0.007845,0.944102
11.004000,-0.014389,0.007416,0.943902
11.008000,-0.014463,0.006977,0.943709
11.010000,-0.014546,0.006528,0.943526
11.010000,-0.014664,0.005998,0.943327
11.012000,-0.014790,0.005397,0.943104
11.014000,-0.014906,0.004786,0.942830
11.018000,-0.015009,0.004173,0.942507
11.018000,-0.015098,0.003569,0.942138
11.020000,-0.015171,0.002977,0.941730
11.022000,-0.015230,0.002403,0.941289
11.026000,-0.015273,0.001851,0.940822
11.026000,-0.015300,0.001322,0.940338
11.028000,-0.015310,0.000819,0.939841
11.030000,-0.015303,0.000343,0.939337
11.034000,-0.015279,-0.000106,0.938830
11.034000,-0.015237,-0.000528,0.938325
11.036000,-0.015179,-0.000923,0.937823
11.038000,-0.015105,-0.001292,0.937321
11.042000,-0.015016,-0.001636,0.936820
11.042000,-0.014914,-0.001956,0.936321
11.044000,-0.014799,-0.002252,0.935825
11.046000,-0.014671,-0.002526,0.935334
11.048000,-0.014532,-0.002776,0.934848
11.052000,-0.014381,-0.003005,0.934367
11.052000,-0.014221,-0.003213,0.933893
11.054000,-0.014051,-0.003402,0.933426
11.056000,-0.013872,-0.003571,0.932966
11.060000,-0.013684,-0.003721,0.932514
11.060000,-0.013489,-0.003854,0.932070
11.062000,-0.013288,-0.003970,0.931633
11.064000,-0.013079,-0.004069,0.931206
11.068000,-0.012865,-0.004154,0.930786
11.068000,-0.012645,-0.004223,0.930375
11.070000,-0.012421,-0.004278,0.929972
11.072000,-0.012193,-0.004321,0.929577
11.074000,-0.011962,-0.004350,0.929190
11.078000,-0.011727,-0.004368,0.928811
11.078000,-0.011490,-0.004375,0.928439
11.080000,-0.011251,-0.004371,0.928076
11.084000,-0.011010,-0.004357,0.927719
11.084000,-0.010768,-0.004333,0.927370
11.086000,-0.010526,-0.004301,0.927029
11.088000,-0.010283,-0.004260,0.926695
11.092000,-0.010041,-0.004211,0.926368
11.092000,-0.009798,-0.004155,0.926048
11.094000,-0.009557,-0.004091,0.925736
11.096000,-0.009316,-0.004021,0.925431
11.098000,-0.009077,-0.003944,0.925133
11.100000,-0.008840,-0.003861,0.924842
11.102000,-0.008604,-0.003771,0.924557
11.106000,-0.008371,-0.003676,0.924280
11.106000,-0.008141,-0.003576,0.924009
11.108000,-0.007913,-0.003472,0.923744
11.110000,-0.007687,-0.003362,0.923487
11.114000,-0.007465,-0.003249,0.923236
11.114000,-0.007247,-0.003133,0.922992
